Unnamed: 0,id_str,likeduser,created_at,full_text,lang,in_reply_to_status_id_str,in_reply_to_user_id,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,source,quoted_status.id_str,quoted_status.created_at,quoted_status.full_text,quoted_status.lang,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.user.id_str,quoted_status.source,user.id_str,user.created_at,user.description,user.followers_count,user.friends_count,user.lang,user.location,user.name,user.screen_name,user.profile_banner_url,user.profile_image_url,user.statuses_count,user.url,user.verified
195291,1385314772980273154,@burton__art,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195292,1385314772980273154, • IG: @/mikasa.burton • AO3: @/MikasaBurton,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195293,1385314772980273154,@janssensnuf,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195294,1385314772980273154,@cottoncandy9031,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195295,1385314772980273154,@LouiseHatfiel16,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195296,1385314772980273154,@sheilaw654321,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195297,1385314772980273154,@glamziggy,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195298,1385314772980273154,@truthhurts06,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195299,1385314772980273154,@fuckingjd,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195300,1385314772980273154,@DrCatPanda,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195301,1385314772980273154,@VictoriaBreakw1,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195302,1385314772980273154,@classicpaws1,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195303,1385314772980273154,@johnnyhellodepp,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195304,1385314772980273154,@irishcoffeed,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
